bp_office,bp_url,bp_cand_office
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AndreaKirby.jpg,H
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Paul_Mitchell_official_congressional_photo.jpg,H
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Slocum.jpg,H
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Slaiba_.jpg,H
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeremy_Peruski.jpg,H
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lisa-McClain.PNG,H
"https://ballotpedia.org/Michigan%27s_10th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RhondaPowell.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kerry_Bentivolio.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Fayrouz_Headshot___1_-min_fixed.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Klint_Kesto.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/alevin.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nancy_Skinner_MI.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LeonardSchwartz_photo.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/EricEsshaki.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/FrankAcosta.jpeg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Kowall.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Whittney-Williams.PNG,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Headshot_1.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark_Ambrose.png,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tim_Greimel.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CooperNye_Headshot.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CarmelitaGreco1.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SuneelGupta.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/HaleyStevens2.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rocky_Raczkowski.jpg,H
"https://ballotpedia.org/Michigan%27s_11th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MatthewDenOtter.jpeg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/278701130_102378755794439_4836164244384610233_n.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Janice_Winfrey_photo.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Steven_Elliott.jpeg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_Hooper.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Niles_Niemuth.jpeg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ddingell.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeff_Jones_MI.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Legislators.Jackson_Shanelle.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rashida-Tlaib.PNG,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GaryWalkowicz1.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/80182230_ar0i4020-min.jpg,H
"https://ballotpedia.org/Michigan%27s_12th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Hassan_Nehme.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lorrie_Rutledge.jpeg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sherry_Gay-Dagnogo.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_Conyers_III.PNG,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brenda_Jones.png,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ian_Conyers.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Wild.PNG,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DonaldEasonJr.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Shri_Thanedar__.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rashida-Tlaib.PNG,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/13139358_10154172660749241_605960920162112607_n.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DudePic.PNG,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SamJohnson2.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AlfredLemmo1.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SimoneColeman.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/dwilc2.JPG,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ArticiaBomer.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Coleman_Young.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Portia_Roberson.jpeg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christopher_Dardzinski.jpeg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Legislators.Jackson_Shanelle.jpg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MartellBivings.jpeg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MichaelGriffie.jpeg,H
"https://ballotpedia.org/Michigan%27s_13th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Adam_Hollier2022.JPG,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AndrewCandler.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/107367211_106414424474523_2930960692027729238_o.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Richard_Reisdorf.png,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JIM_HAGEDORN.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DanFeehan.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/WilliamsMN.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeff-Ettinger.PNG,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/munson.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brad-Finstad.PNG,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/cnelson.jpg,H
"https://ballotpedia.org/Minnesota%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianAbrahamsonCrop.jpeg,H
"https://ballotpedia.org/Minnesota%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Paula_Overby_.png,H
"https://ballotpedia.org/Minnesota%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TylerKistner.jpg,H
"https://ballotpedia.org/Minnesota%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jason_Lewis.png,H
"https://ballotpedia.org/Minnesota%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ANGIE_CRAIG.jpg,H
"https://ballotpedia.org/Minnesota%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Cole_Young.jpg,H
"https://ballotpedia.org/Minnesota%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Leslie_Davis_400x600.png,H
"https://ballotpedia.org/Minnesota%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DEAN_PHILLIPS_RESIZE.jpg,H
"https://ballotpedia.org/Minnesota%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tom-Weiler.PNG,H
"https://ballotpedia.org/Minnesota%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Erik_Paulsen.jpg,H
"https://ballotpedia.org/Minnesota%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DSC_0039-min.JPG,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/2019_Official_Portrait-min.jpg,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/May-Lor-Xiong.PNG,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RyanMN.jpg,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GeneRechtzigel.jpeg,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/sandbeck111b.jpg,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AMANE_BADHASSO1.jpg,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TiffiniFlynnForslund.jpeg,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SusanPendergastSindt2.png,H
"https://ballotpedia.org/Minnesota%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JerrySilver.JPG,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Don_Samuels.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Champion.JPG,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/PatriciaRay1.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/stella-official.png,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Albert_T._Ross.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/A.J._Kern.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/L3LbmUjR_400x400.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/NateSchluter.jpeg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JohnMason_Minnesota.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ilhan_omar_resize.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Cicely_Davis1.jpeg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MickeyMoore.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lacy_Johnson.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AntoneMelton-Meaux2.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christopher_Chamberlin.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Toya_Woodland.png,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Les-Lester.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DaliaAl-Aqidi.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jennifer_Zielinski.png,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Frank_Drake_DFL_Candidate_for_US_Congress_MN_CD5.jpg,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BobCarney3.png,H
"https://ballotpedia.org/Minnesota%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kelliher.JPG,H
"https://ballotpedia.org/Minnesota%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tom_Emmer.png,H
"https://ballotpedia.org/Minnesota%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tawnja_Zahradka.jpg,H
"https://ballotpedia.org/Minnesota%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeanne-Hendricks.PNG,H
"https://ballotpedia.org/Minnesota%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/A.J._Kern.jpg,H
"https://ballotpedia.org/Minnesota%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MunroMN.png,H
"https://ballotpedia.org/Minnesota%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ian_Todd.jpg,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dave_Hughes.jpg,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AlyciaGruenhagen.jpeg,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Travis-Johnson.PNG,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JayesunSherman.jpg,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michelle-Fischbach.PNG,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jill_Abahsain.jpg,H
"https://ballotpedia.org/Minnesota%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Collin_Peterson.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/pete_stauber.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/new.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_Munter.jpeg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Harry_Welty2022.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MichelleLee-min.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JenniferSchultz.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joe_Radinovich.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/QuinnNystrom.png,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ray_Skip_Sandman.jpeg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Soren-Sorenson.jpg,H
"https://ballotpedia.org/Minnesota%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jason_Metsa.jpg,H
"https://ballotpedia.org/Mississippi%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Wadkins-headshot.jpg,H
"https://ballotpedia.org/Mississippi%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark_Strauss.jpg,H
"https://ballotpedia.org/Mississippi%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Trent_Kelly_official_congressional_photo.jpg,H
"https://ballotpedia.org/Mississippi%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dianne_Black.jpg,H
"https://ballotpedia.org/Mississippi%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/HunterAvery.jpeg,H
"https://ballotpedia.org/Mississippi%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AntoniaEliason.jpg,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bennie_Thompson.jpg,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Troy_Ray.jpg,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianFlowers.jpeg,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/sr.jpg,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BC_Hammond.png,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ron-Eller.PNG,H
"https://ballotpedia.org/Mississippi%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stanford_Johnson.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/WhitHughes_Headshot.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michael_Guest.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Aycox.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michael_Evans.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sally_Doty.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/KatelynLee.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JamesTulp.PNG,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Perry_Parker.jpg,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Shuwaski_Young.JPG,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Thomas-Griffin.PNG,H
"https://ballotpedia.org/Mississippi%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Cassidy.jpg,H
